ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species	Sample	eDNAindex	lat	long	replicates	sites	controls	group1	group2	group3	group4	group5	group6	group7	group8	Depth	Altitude	rough_mi_offshore	hr_afterLD	CTDTEMP	CTDSAL	CTDOXY	DIC	TA	pH	Carbonate	Silicate	Phosphate	Nitrate	Nitrite	Ammonium	Methane	aragonite_sat	degLat	Chl_a	SYNECHOCOCCUS	EUK_PHYTOPLANKTON	LARGE_DIATOM	CRYPTOPHYTE	BACTERIA	BACTERIA_HNA	BACTERIA_LNA	mL_filt
ASV_000051	Eukaryota	Chordata	Chondrichthyes	Chimaeriformes	NA	NA	NA	E384_3B	0.734923026498701	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002224	Eukaryota	Chordata	Chondrichthyes	NA	NA	NA	NA	E384_3B	0.0469679391075373	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002498	Eukaryota	Cnidaria	Anthozoa	NA	NA	NA	NA	E384_3B	0.102894847400022	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002281	Eukaryota	Cnidaria	Anthozoa	Zoantharia	NA	NA	NA	E384_3B	0.257827440367743	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002520	Eukaryota	Echinodermata	Asteroidea	NA	NA	NA	NA	E384_3B	0.00777447220482686	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000085	Eukaryota	Echinodermata	Crinoidea	Comatulida	Antedonidae	NA	NA	E384_3B	0.577775547062789	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000571	Eukaryota	Echinodermata	Echinoidea	Camarodonta	Strongylocentrotidae	Strongylocentrotus	NA	E384_3B	0.23210067661877	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000003	Eukaryota	Echinodermata	Echinoidea	Spatangoida	Schizasteridae	Abatus	NA	E384_3B	0.0553951181226	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001153	Eukaryota	Echinodermata	Holothuroidea	Aspidochirotida	Stichopodidae	NA	NA	E384_3B	0.190585353639406	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001836	Eukaryota	Echinodermata	Holothuroidea	Dendrochirotida	Sclerodactylidae	NA	NA	E384_3B	0.755274484359262	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001879	Eukaryota	Echinodermata	Holothuroidea	NA	NA	NA	NA	E384_3B	0.396125153301165	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000060	Eukaryota	Echinodermata	Ophiuroidea	Amphilepidida	Ophiuridae	Ophiura	Ophiura sarsii	E384_3B	0.0221064039793967	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002508	Eukaryota	Echinodermata	Ophiuroidea	NA	NA	NA	NA	E384_3B	0.117355028932263	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002201	Eukaryota	Mollusca	Bivalvia	Adapedonta	Pharidae	Siliqua	Siliqua alta	E384_3B	0.0299127114309112	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002360	Eukaryota	Mollusca	Bivalvia	NA	NA	NA	NA	E384_3B	0.0268220053776514	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002166	Eukaryota	Mollusca	Bivalvia	Pectinida	Pectinidae	NA	NA	E384_3B	0.0171127831280256	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002539	Eukaryota	NA	NA	NA	NA	NA	NA	E384_3B	0.607961933142214	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000514	Eukaryota	Nemertea	NA	NA	NA	NA	NA	E384_3B	0.0751412661932106	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002530	Eukaryota	Nemertea	Pilidiophora	Heteronemertea	Polybrachiorhynchidae	Dendrorhynchus	Dendrorhynchus papillaris	E384_3B	0.0155025186271678	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001881	Eukaryota	Porifera	Demospongiae	Haplosclerida	Niphatidae	Amphimedon	Amphimedon compressa	E384_3B	0.96257302798301	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002410	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA	E384_3B	0.419273304927967	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001821	Eukaryota	Porifera	Demospongiae	Poecilosclerida	Iotrochotidae	Iotrochota	Iotrochota birotulata	E384_3B	1	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_001893	Eukaryota	Porifera	Demospongiae	Verongiida	Aplysinidae	Aplysina	NA	E384_3B	0.276359320049244	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000730	Eukaryota	Porifera	Hexactinellida	Hexactinosida	Aphrocallistidae	NA	NA	E384_3B	0.889341137858407	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002297	Eukaryota	Porifera	NA	NA	NA	NA	NA	E384_3B	0.208698681383622	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_002531	Eukaryota	unk_phylum	Bigyra	Bicosoecida	Cafeteriaceae	Cafeteria	Cafeteria roenbergensis	E384_3B	0.479010436778441	52.018	-129.971	E384	QC43	NA	Line1	day	undersat_arg	benthic	deep	wayNorth	offshore	shelf	119.8	10.2	43	15.9	6.648	33.286	140.1	2191.8	2234.2	7.4485	NA	47	2.21	28.7	0.07	0.07	3.224	0.832924522	52.018	NA	554	339	0	0	1050000	856000	105000	1000
ASV_000782	Eukaryota	Annelida	Polychaeta	Spionida	Magelonidae	Magelona	Magelona sp. KM5	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_001198	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Bosminidae	NA	NA	E471	0.000682028261544671	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000758	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Chydoridae	Alona	Alona affinis	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000747	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia parvula	E471	0.000717851305256043	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000757	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Eurycercidae	Eurycercus	NA	E471	0.253944808551763	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000433	Eukaryota	Arthropoda	Branchiopoda	Diplostraca	Podonidae	Evadne	NA	E471	7.40915617959264e-05	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_001195	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Temoridae	Eurytemora	Eurytemora affinis	E471	0.319500866803547	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000783	Eukaryota	Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalus	Pandalus borealis	E471	0.183963411850328	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002388	Eukaryota	Arthropoda	Thecostraca	Balanomorpha	NA	NA	NA	E471	0.0119912355566406	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002548	Eukaryota	Arthropoda	Thecostraca	unk_order	Sacculinidae	Sacculina	Sacculina upogebiae	E471	0.00361789258863581	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000942	Eukaryota	Bryozoa	Phylactolaemata	unk_order	Fredericellidae	Fredericella	NA	E471	0.00088245376638927	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000434	Eukaryota	Chordata	Actinopteri	Acipenseriformes	Acipenseridae	NA	NA	E471	0.975944754434225	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_001841	Eukaryota	Chordata	Actinopteri	Cypriniformes	NA	NA	NA	E471	0.0112667616377362	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000750	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	Merluccius productus	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002533	Eukaryota	Chordata	Actinopteri	Gadiformes	Merlucciidae	Merluccius	NA	E471	0.0114785576039949	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002247	Eukaryota	Chordata	Actinopteri	Gadiformes	NA	NA	NA	E471	0.004013882280203	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002522	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA	E471	0.02353052944437	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002330	Eukaryota	Chordata	Actinopteri	Osmeriformes	NA	NA	NA	E471	0.0011519028162508	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002503	Eukaryota	Chordata	Actinopteri	Perciformes	Sebastidae	NA	NA	E471	0.0016565640445287	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002511	Eukaryota	Chordata	Actinopteri	Salmoniformes	Salmonidae	NA	NA	E471	0.00332600360481024	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000742	Eukaryota	Chordata	Actinopteri	unk_order	Embiotocidae	NA	NA	E471	0.324120578039165	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002560	Eukaryota	Chordata	Aves	NA	NA	NA	NA	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000017	Eukaryota	Chordata	Chondrichthyes	Carcharhiniformes	Triakidae	Galeorhinus	Galeorhinus galeus	E471	0.0692377688955923	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000746	Eukaryota	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	NA	NA	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000743	Eukaryota	Chordata	Mammalia	Carnivora	Phocidae	Phoca	NA	E471	0.0146011256294157	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002520	Eukaryota	Echinodermata	Asteroidea	NA	NA	NA	NA	E471	0.00355483842961068	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002518	Eukaryota	Echinodermata	Echinoidea	NA	NA	NA	NA	E471	0.00767839649436711	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000412	Eukaryota	Echinodermata	Echinoidea	Spatangoida	NA	NA	NA	E471	0.174235825065307	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002201	Eukaryota	Mollusca	Bivalvia	Adapedonta	Pharidae	Siliqua	Siliqua alta	E471	0.14914919723271	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000755	Eukaryota	Mollusca	Bivalvia	Cardiida	Psammobiidae	Nuttallia	NA	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000785	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma	Macoma balthica	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_001963	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Macoma	Macoma nasuta	E471	0.571557044105049	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000422	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	Megangulus	Megangulus venulosus	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002485	Eukaryota	Mollusca	Bivalvia	Cardiida	Tellinidae	NA	NA	E471	0.000258163067191988	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_000416	Eukaryota	Mollusca	Bivalvia	Myida	Myidae	Mya	Mya arenaria	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002223	Eukaryota	Mollusca	Bivalvia	Myida	Myidae	Mya	NA	E471	0.103145083392697	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_001203	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	Mytilus trossulus	E471	1	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
ASV_002359	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	NA	E471	0.107081172639705	46.251	-124.003	E471	CR1	NA	Line5	day	undersat_arg	benthic	upper100	southBound	near	river	14.1	9.9	1	7.3	18.775	9.736	269.9	1272.5	1198	7.8126	NA	143.1	0.6	5.6	0.29	1.6	101.507	0.127096896	46.251	4.9	NA	NA	NA	NA	NA	NA	NA	750
